PedidoID,CategoriaID,CategoriaNome,CategoriaDescricao,ClienteID,ClienteNome,ClienteContato,ClienteCidade,ClientePaisID,ClientePais,Vendas Custo,Margem Bruta,Vendas,Desconto,Frete,Qtde,Data,VendedorID,ProdutoID,ProdutoNome,TransportadoraID,FornecedorID
10847,3,Sportwear,Sports…,80,Don Balón,Peloto Gomez,México D.F.,MEX,Mexico,"205,1973","73,98","279,18","46,53","29,84",45,27/04/2012,1,60,Game Over T-Shirt,3,28
10622,3,Sportwear,Sports…,80,Don Balón,Peloto Gomez,México D.F.,MEX,Mexico,"208,8587","70,43","279,29","46,55","42,88",18,11/06/2011,1,68,Cap,3,8
10842,3,Sportwear,Sports…,80,Don Balón,Peloto Gomez,México D.F.,MEX,Mexico,"234,0828","31,32","265,40","0,00","54,66",20,25/05/2012,1,68,Cap,3,8
10915,3,Sportwear,Sports…,80,Don Balón,Peloto Gomez,México D.F.,MEX,Mexico,"327,0456","43,75","370,80","0,00","24,52",10,02/01/2012,1,54,Patamonia Fleece Jacket,3,25
10304,3,Sportwear,Sports…,80,Don Balón,Peloto Gomez,México D.F.,MEX,Mexico,"512,9568","80,74","593,70","0,00","69,84",30,15/02/2011,1,49,Finnish Sport Blades,3,23
10455,3,Sportwear,Sports…,80,Don Balón,Peloto Gomez,México D.F.,MEX,Mexico,"553,725","115,03","668,75","0,00","69,02",25,28/02/2010,1,61,Adihash Running Shoe,3,29
10915,3,Sportwear,Sports…,80,Don Balón,Peloto Gomez,México D.F.,MEX,Mexico,"695,1042","93,00","788,10","0,00","24,52",30,02/01/2012,1,33,Car Boots,3,15
10707,3,Sportwear,Sports…,80,Don Balón,Peloto Gomez,México D.F.,MEX,Mexico,"711,1881","166,82","878,01","0,00","76,35",21,21/08/2011,1,55,Feiss Fleece Trousers,3,25
10730,4,Bath Clothes,Beachwear,80,Don Balón,Peloto Gomez,México D.F.,MEX,Mexico,"21,1896","6,28","27,47","1,31","76,20",3,10/04/2011,1,31,Rossi Bermuda Shorts,3,14
10842,4,Bath Clothes,Beachwear,80,Don Balón,Peloto Gomez,México D.F.,MEX,Mexico,"48,9069","6,54","55,45","0,00","54,66",5,25/05/2012,1,43,Summer Shorts,3,20
10982,4,Bath Clothes,Beachwear,80,Don Balón,Peloto Gomez,México D.F.,MEX,Mexico,"90,2551","12,07","102,33","0,00","20,53",9,31/01/2012,1,43,Summer Shorts,3,20
10576,4,Bath Clothes,Beachwear,80,Don Balón,Peloto Gomez,México D.F.,MEX,Mexico,"143,5829","21,42","165,00","0,00","31,24",20,28/04/2011,1,31,Rossi Bermuda Shorts,3,14
10727,5,Ladies´Footwear,Ladies Shoes,80,Don Balón,Peloto Gomez,México D.F.,MEX,Mexico,"335,907","99,53","435,44","20,74","31,78",10,08/09/2011,1,56,High Heels Shoes,3,26
10707,5,Ladies´Footwear,Ladies Shoes,80,Don Balón,Peloto Gomez,México D.F.,MEX,Mexico,"619,164","145,24","764,40","0,00","76,35",40,21/08/2011,1,57,Burned Rubber Shoes,3,26
10594,5,Ladies´Footwear,Ladies Shoes,80,Don Balón,Peloto Gomez,México D.F.,MEX,Mexico,"1590,9696","373,19","1964,16","0,00","68,55",24,14/10/2011,1,52,Small Crocodile Boots,3,24
10762,5,Ladies´Footwear,Ladies Shoes,80,Don Balón,Peloto Gomez,México D.F.,MEX,Mexico,"1771,956","415,64","2187,60","0,00","76,47",60,07/10/2011,1,56,High Heels Shoes,3,26
10698,6,Men´s Footwear,Men Shoes,80,Don Balón,Peloto Gomez,México D.F.,MEX,Mexico,"155,3256","46,02","201,35","9,59","68,35",8,14/08/2011,1,17,TieBreak Tennis shoes,3,7
10319,6,Men´s Footwear,Men Shoes,80,Don Balón,Peloto Gomez,México D.F.,MEX,Mexico,"181,3018","28,54","209,84","0,00","54,41",8,08/12/2010,1,17,TieBreak Tennis shoes,3,7
10915,6,Men´s Footwear,Men Shoes,80,Don Balón,Peloto Gomez,México D.F.,MEX,Mexico,"242,109","32,39","274,50","0,00","24,52",10,02/01/2012,1,17,TieBreak Tennis shoes,3,7
10847,6,Men´s Footwear,Men Shoes,80,Don Balón,Peloto Gomez,México D.F.,MEX,Mexico,"277,83","100,17","378,00","63,00","29,84",36,27/04/2012,1,45,Danske Treshoe,3,21
10727,6,Men´s Footwear,Men Shoes,80,Don Balón,Peloto Gomez,México D.F.,MEX,Mexico,"445,2786","131,80","577,08","27,48","31,78",20,08/09/2011,1,17,TieBreak Tennis shoes,3,7
10762,6,Men´s Footwear,Men Shoes,80,Don Balón,Peloto Gomez,México D.F.,MEX,Mexico,"569,835","133,67","703,50","0,00","76,47",30,07/10/2011,1,47,Lundenhagen Boots,3,22
10698,6,Men´s Footwear,Men Shoes,80,Don Balón,Peloto Gomez,México D.F.,MEX,Mexico,"1211,7924","359,05","1570,84","74,80","68,35",12,14/08/2011,1,29,Davenport,3,12
10762,6,Men´s Footwear,Men Shoes,80,Don Balón,Peloto Gomez,México D.F.,MEX,Mexico,"2221,506","521,09","2742,60","0,00","76,47",28,07/10/2011,1,51,Snake Boots,3,24
10305,6,Men´s Footwear,Men Shoes,80,Don Balón,Peloto Gomez,México D.F.,MEX,Mexico,"2461,104","672,25","3133,35","284,85","66,61",25,19/07/2012,1,29,Davenport,3,12
10993,6,Men´s Footwear,Men Shoes,80,Don Balón,Peloto Gomez,México D.F.,MEX,Mexico,"5551,308","2316,19","7867,50","1573,50","55,53",50,05/02/2012,1,29,Davenport,3,12
10319,7,Children´s wear,3-15 Years,80,Don Balón,Peloto Gomez,México D.F.,MEX,Mexico,"589,9219","92,86","682,78","0,00","54,41",14,08/12/2010,1,28,RDL Suit,3,12
10982,7,Children´s wear,3-15 Years,80,Don Balón,Peloto Gomez,México D.F.,MEX,Mexico,"698,4566","47,94","746,40","0,00","20,53",20,31/01/2012,1,7,Conserve Shoes,3,3
10676,8,Babywear,0-3 Years,80,Don Balón,Peloto Gomez,México D.F.,MEX,Mexico,"10,4976","2,46","12,96","0,00","49,84",2,27/09/2011,1,10,Sapporoo Gloves,3,4
10276,8,Babywear,0-3 Years,80,Don Balón,Peloto Gomez,México D.F.,MEX,Mexico,"89,6832","14,12","103,80","0,00","22,95",15,14/08/2009,1,10,Sapporoo Gloves,3,4
10847,8,Babywear,0-3 Years,80,Don Balón,Peloto Gomez,México D.F.,MEX,Mexico,"209,5632","75,56","285,12","47,52","29,84",60,27/04/2012,1,37,Mehmet-Skor,3,17
10276,8,Babywear,0-3 Years,80,Don Balón,Peloto Gomez,México D.F.,MEX,Mexico,"237,168","37,33","274,50","0,00","22,95",10,14/08/2009,1,13,Aino Shoes,3,6
10293,8,Babywear,0-3 Years,80,Don Balón,Peloto Gomez,México D.F.,MEX,Mexico,"283,8758","44,68","328,56","0,00","76,28",12,04/05/2012,1,18,Deuce shirt,3,7
10993,8,Babywear,0-3 Years,80,Don Balón,Peloto Gomez,México D.F.,MEX,Mexico,"312,4044","130,35","442,75","88,55","55,53",35,05/02/2012,1,41,Duck Shirt,3,19
10305,8,Babywear,0-3 Years,80,Don Balón,Peloto Gomez,México D.F.,MEX,Mexico,"595,296","162,60","757,90","68,90","66,61",25,19/07/2012,1,18,Deuce shirt,3,7
10594,8,Babywear,0-3 Years,80,Don Balón,Peloto Gomez,México D.F.,MEX,Mexico,"1108,809","260,09","1368,90","0,00","68,55",30,14/10/2011,1,58,Ga-Ga Dress,3,27
10926,1,Men´s Clothes,Fashion for Men,2,La Tienda de la Esquina,Paco el Maco,México D.F.,MEX,Mexico,"48,4924","6,49","54,98","0,00","59,53",2,09/06/2012,3,11,Desperado Jeans,2,5
10308,1,Men´s Clothes,Fashion for Men,2,La Tienda de la Esquina,Paco el Maco,México D.F.,MEX,Mexico,"127,656","20,09","147,75","0,00","52,09",5,24/07/2011,2,70,US-Master Jeans,2,7
10308,3,Sportwear,Sports…,2,La Tienda de la Esquina,Paco el Maco,México D.F.,MEX,Mexico,"1,8317","0,29","2,12","0,00","52,09",1,24/07/2011,2,69,Racing Truck  Socks,2,15
10625,3,Sportwear,Sports…,2,La Tienda de la Esquina,Paco el Maco,México D.F.,MEX,Mexico,"39,447","9,25","48,70","0,00","24,44",10,13/10/2011,3,60,Game Over T-Shirt,2,28
10926,3,Sportwear,Sports…,2,La Tienda de la Esquina,Paco el Maco,México D.F.,MEX,Mexico,"53,3434","7,14","60,48","0,00","59,53",7,09/06/2012,3,19,Squash Shorts,2,8
10926,4,Bath Clothes,Beachwear,2,La Tienda de la Esquina,Paco el Maco,México D.F.,MEX,Mexico,"106,722","14,28","121,00","0,00","59,53",10,09/06/2012,3,72,Rossi Shorts,2,14
10759,4,Bath Clothes,Beachwear,2,La Tienda de la Esquina,Paco el Maco,México D.F.,MEX,Mexico,"160,785","37,72","198,50","0,00","31,10",10,03/10/2011,2,32,Rossi Bikkini,2,14
10625,5,Ladies´Footwear,Ladies Shoes,2,La Tienda de la Esquina,Paco el Maco,México D.F.,MEX,Mexico,"60,426","14,17","74,60","0,00","24,44",5,13/10/2011,3,42,Balett Shoes,2,20
10625,7,Children´s wear,3-15 Years,2,La Tienda de la Esquina,Paco el Maco,México D.F.,MEX,Mexico,"58,9275","13,82","72,75","0,00","24,44",3,13/10/2011,3,14,Kool Sunglasses,2,6
10926,8,Babywear,0-3 Years,2,La Tienda de la Esquina,Paco el Maco,México D.F.,MEX,Mexico,"207,27","27,73","235,00","0,00","59,53",10,09/06/2012,3,13,Aino Shoes,2,6
10838,1,Men´s Clothes,Fashion for Men,47,El Pirata,Andrés Barbanegra,I. de Margarita,VEN,Venezuela,"72,3946","30,21","102,60","20,52","45,91",4,24/03/2012,9,1,Lenin Jeansshorts,2,1
10485,1,Men´s Clothes,Fashion for Men,47,El Pirata,Andrés Barbanegra,I. de Margarita,VEN,Venezuela,"288,8064","94,87","383,68","34,88","42,60",20,01/10/2010,9,2,Mr X Trousers,2,1
10697,1,Men´s Clothes,Fashion for Men,47,El Pirata,Andrés Barbanegra,I. de Margarita,VEN,Venezuela,"674,325","366,30","1040,63","208,13","32,34",30,13/04/2011,3,70,US-Master Jeans,2,7
10729,1,Men´s Clothes,Fashion for Men,47,El Pirata,Andrés Barbanegra,I. de Margarita,VEN,Venezuela,"831,06","194,94","1026,00","0,00","67,48",50,09/03/2011,2,1,Lenin Jeansshorts,2,1
10485,1,Men´s Clothes,Fashion for Men,47,El Pirata,Andrés Barbanegra,I. de Margarita,VEN,Venezuela,"1331,424","437,38","1768,80","160,80","42,60",60,01/10/2010,9,70,US-Master Jeans,2,7
10638,2,Womens wear,Fashion for Women,47,El Pirata,Andrés Barbanegra,I. de Margarita,VEN,Venezuela,"172,4814","40,46","212,94","0,00","75,11",21,25/06/2011,2,65,Stretch oui-pants,2,2
10485,2,Womens wear,Fashion for Women,47,El Pirata,Andrés Barbanegra,I. de Margarita,VEN,Venezuela,"359,0208","117,94","476,96","43,36","42,60",20,01/10/2010,9,3,Chantell Shirt,2,1
10840,2,Womens wear,Fashion for Women,47,El Pirata,Andrés Barbanegra,I. de Margarita,VEN,Venezuela,"478,1322","172,39","650,52","108,42","60,14",10,24/04/2012,9,39,Terence Top,2,18
10405,2,Womens wear,Fashion for Women,47,El Pirata,Andrés Barbanegra,I. de Margarita,VEN,Venezuela,"791,6578","132,34","924,00","0,00","75,65",50,12/11/2009,2,3,Chantell Shirt,2,1
10697,3,Sportwear,Sports…,47,El Pirata,Andrés Barbanegra,I. de Margarita,VEN,Venezuela,"47,7414","25,93","73,68","14,74","32,34",7,13/04/2011,3,19,Squash Shorts,2,8
10840,3,Sportwear,Sports…,47,El Pirata,Andrés Barbanegra,I. de Margarita,VEN,Venezuela,"81,4439","29,36","110,81","18,47","60,14",6,24/04/2012,9,25,Basket Vest,2,11
10811,3,Sportwear,Sports…,47,El Pirata,Andrés Barbanegra,I. de Margarita,VEN,Venezuela,"114,939","26,96","141,90","0,00","40,63",15,08/05/2012,3,19,Squash Shorts,2,8
10954,3,Sportwear,Sports…,47,El Pirata,Andrés Barbanegra,I. de Margarita,VEN,Venezuela,"116,0006","35,25","151,25","19,73","28,77",24,22/04/2012,3,60,Game Over T-Shirt,2,28
10919,3,Sportwear,Sports…,47,El Pirata,Andrés Barbanegra,I. de Margarita,VEN,Venezuela,"213,5851","28,57","242,16","0,00","58,44",24,05/01/2012,3,16,Wimbledon T-Shirt,2,7
10729,3,Sportwear,Sports…,47,El Pirata,Andrés Barbanegra,I. de Margarita,VEN,Venezuela,"230,607","54,09","284,70","0,00","67,48",30,09/03/2011,2,21,Basket Shoes,2,8
10954,3,Sportwear,Sports…,47,El Pirata,Andrés Barbanegra,I. de Margarita,VEN,Venezuela,"241,5269","73,39","314,92","41,08","28,77",28,22/04/2012,3,16,Wimbledon T-Shirt,2,7
10919,3,Sportwear,Sports…,47,El Pirata,Andrés Barbanegra,I. de Margarita,VEN,Venezuela,"296,6227","8,90","305,52","0,00","58,44",24,05/01/2012,3,25,Basket Vest,2,11
10729,3,Sportwear,Sports…,47,El Pirata,Andrés Barbanegra,I. de Margarita,VEN,Venezuela,"534,924","125,48","660,40","0,00","67,48",40,09/03/2011,2,50,Finnish Swimsuit,2,23
10485,3,Sportwear,Sports…,47,El Pirata,Andrés Barbanegra,I. de Margarita,VEN,Venezuela,"874,6164","287,31","1161,93","105,63","42,60",30,01/10/2010,9,55,Feiss Fleece Trousers,2,25
11039,3,Sportwear,Sports…,47,El Pirata,Andrés Barbanegra,I. de Margarita,VEN,Venezuela,"984,312","131,69","1116,00","0,00","25,61",60,25/02/2012,3,49,Finnish Sport Blades,2,23
10697,4,Bath Clothes,Beachwear,47,El Pirata,Andrés Barbanegra,I. de Margarita,VEN,Venezuela,"43,8129","23,80","67,61","13,52","32,34",9,13/04/2011,3,35,LA. Shorts,2,16
11039,4,Bath Clothes,Beachwear,47,El Pirata,Andrés Barbanegra,I. de Margarita,VEN,Venezuela,"130,3949","17,45","147,84","0,00","25,61",24,25/02/2012,3,35,LA. Shorts,2,16
10954,4,Bath Clothes,Beachwear,47,El Pirata,Andrés Barbanegra,I. de Margarita,VEN,Venezuela,"185,661","56,41","242,08","31,58","28,77",25,22/04/2012,3,31,Rossi Bermuda Shorts,2,14
10638,4,Bath Clothes,Beachwear,47,El Pirata,Andrés Barbanegra,I. de Margarita,VEN,Venezuela,"523,422","122,78","646,20","0,00","75,11",60,25/06/2011,2,72,Rossi Shorts,2,14
10811,5,Ladies´Footwear,Ladies Shoes,47,El Pirata,Andrés Barbanegra,I. de Margarita,VEN,Venezuela,"144,342","33,86","178,20","0,00","40,63",18,08/05/2012,3,23,DSW,2,9
11039,5,Ladies´Footwear,Ladies Shoes,47,El Pirata,Andrés Barbanegra,I. de Margarita,VEN,Venezuela,"507,7498","67,93","575,68","0,00","25,61",28,25/02/2012,3,57,Burned Rubber Shoes,2,26
10638,6,Men´s Footwear,Men Shoes,47,El Pirata,Andrés Barbanegra,I. de Margarita,VEN,Venezuela,"143,532","33,67","177,20","0,00","75,11",20,25/06/2011,2,45,Danske Treshoe,2,21
10954,6,Men´s Footwear,Men Shoes,47,El Pirata,Andrés Barbanegra,I. de Margarita,VEN,Venezuela,"231,7896","31,01","262,80","0,00","28,77",30,22/04/2012,3,45,Danske Treshoe,2,21
11039,7,Children´s wear,3-15 Years,47,El Pirata,Andrés Barbanegra,I. de Margarita,VEN,Venezuela,"844,956","113,04","958,00","0,00","25,61",20,25/02/2012,3,28,RDL Suit,2,12
11014,8,Babywear,0-3 Years,47,El Pirata,Andrés Barbanegra,I. de Margarita,VEN,Venezuela,"251,4053","62,14","313,54","28,50","79,78",28,14/02/2012,3,41,Duck Shirt,2,19
10838,8,Babywear,0-3 Years,47,El Pirata,Andrés Barbanegra,I. de Margarita,VEN,Venezuela,"336,483","140,39","476,88","95,38","45,91",50,24/03/2012,9,36,Mehmet-Tröja,2,17
10919,8,Babywear,0-3 Years,47,El Pirata,Andrés Barbanegra,I. de Margarita,VEN,Venezuela,"352,8","47,20","400,00","0,00","58,44",20,05/01/2012,3,40,Duck Trousers,2,19
10811,8,Babywear,0-3 Years,47,El Pirata,Andrés Barbanegra,I. de Margarita,VEN,Venezuela,"424,278","99,52","523,80","0,00","40,63",30,08/05/2012,3,40,Duck Trousers,2,19
10838,8,Babywear,0-3 Years,47,El Pirata,Andrés Barbanegra,I. de Margarita,VEN,Venezuela,"617,4","257,60","875,00","175,00","45,91",25,24/03/2012,9,18,Deuce shirt,2,7
10697,8,Babywear,0-3 Years,47,El Pirata,Andrés Barbanegra,I. de Margarita,VEN,Venezuela,"1063,854","577,90","1641,75","328,35","32,34",30,13/04/2011,3,58,Ga-Ga Dress,2,27
10866,1,Men´s Clothes,Fashion for Men,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"24,8195","10,36","35,18","7,04","46,54",6,07/02/2012,3,24,Samba Socker  Socks,2,10
10924,1,Men´s Clothes,Fashion for Men,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"39,3725","5,27","44,64","0,00","31,99",6,08/01/2012,3,75,Bow tie,2,12
10280,1,Men´s Clothes,Fashion for Men,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"44,064","6,94","51,00","0,00","38,06",12,20/10/2009,3,24,Samba Socker  Socks,2,10
10572,1,Men´s Clothes,Fashion for Men,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"101,088","36,19","137,28","12,48","35,90",15,23/04/2011,3,75,Bow tie,2,12
10280,1,Men´s Clothes,Fashion for Men,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"186,8832","29,42","216,30","0,00","38,06",30,20/10/2009,3,75,Bow tie,2,12
10672,1,Men´s Clothes,Fashion for Men,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"315,6084","74,03","389,64","0,00","59,59",12,23/07/2011,3,71,Atles Lussekofta,2,15
10866,1,Men´s Clothes,Fashion for Men,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"326,9133","136,40","463,31","92,66","46,54",21,07/02/2012,3,2,Mr X Trousers,2,1
10689,1,Men´s Clothes,Fashion for Men,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"521,073","283,05","804,13","160,83","52,19",35,06/03/2011,9,1,Lenin Jeansshorts,2,1
10626,1,Men´s Clothes,Fashion for Men,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"537,192","126,01","663,20","0,00","25,36",20,16/06/2011,9,71,Atles Lussekofta,2,15
10278,2,Womens wear,Fashion for Women,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"145,2902","22,87","168,16","0,00","50,46",8,18/06/2009,2,63,Serve-Shirt,2,7
10654,2,Womens wear,Fashion for Women,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"225,25","71,35","296,60","26,96","61,64",12,05/02/2011,3,4,Oyaki Kimono,2,2
10445,2,Womens wear,Fashion for Women,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"290,9758","60,44","351,42","0,00","31,84",6,19/11/2010,9,39,Terence Top,2,18
10857,2,Womens wear,Fashion for Women,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"518,3514","69,35","587,70","0,00","38,51",30,02/06/2012,3,3,Chantell Shirt,2,1
10626,2,Womens wear,Fashion for Women,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"616,6368","144,64","761,28","0,00","25,36",12,16/06/2011,9,53,Jumpin Jack Flash Dress,2,24
10654,2,Womens wear,Fashion for Women,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"1029,348","368,53","1397,88","127,08","61,64",20,05/02/2011,3,39,Terence Top,2,18
10672,2,Womens wear,Fashion for Women,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"1094,7984","273,05","1367,85","124,35","59,59",15,23/07/2011,3,38,Le Baby Dress,2,18
10278,2,Womens wear,Fashion for Women,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"1116,7027","175,78","1292,48","0,00","50,46",16,18/06/2009,2,44,Okkaba Skin Jackets,2,20
10837,2,Womens wear,Fashion for Women,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"7155,419","2985,48","10140,90","2028,18","25,42",21,21/11/2011,9,76,Minnki Pälsii,2,23
10384,3,Sportwear,Sports…,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"66,0744","13,73","79,80","0,00","66,07",15,05/11/2009,2,60,Game Over T-Shirt,2,28
10626,3,Sportwear,Sports…,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"80,19","18,81","99,00","0,00","25,36",20,16/06/2011,9,60,Game Over T-Shirt,2,28
10572,3,Sportwear,Sports…,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"97,0056","34,73","131,74","11,98","35,90",12,23/04/2011,3,16,Wimbledon T-Shirt,2,7
10278,3,Sportwear,Sports…,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"115,2167","13,33","128,55","0,00","50,46",15,18/06/2009,2,59,Rasta WCT,2,28
10654,3,Sportwear,Sports…,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"156,735","56,12","212,85","19,35","61,64",6,05/02/2011,3,54,Patamonia Fleece Jacket,2,25
10875,3,Sportwear,Sports…,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"188,5275","25,22","213,75","0,00","51,98",25,11/04/2012,9,19,Squash Shorts,2,8
10875,3,Sportwear,Sports…,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"286,0326","38,27","324,30","0,00","51,98",15,11/04/2012,9,49,Finnish Sport Blades,2,23
10444,3,Sportwear,Sports…,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"384,6474","79,90","464,55","0,00","62,54",15,16/02/2010,9,26,Bike Helmet,2,11
10524,3,Sportwear,Sports…,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"425,1366","88,31","513,45","0,00","55,42",15,07/12/2009,3,54,Patamonia Fleece Jacket,2,25
10445,3,Sportwear,Sports…,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"445,4543","84,35","529,80","0,00","31,84",15,19/11/2010,9,54,Patamonia Fleece Jacket,2,25
10280,3,Sportwear,Sports…,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"733,8816","115,52","849,40","0,00","38,06",20,20/10/2009,3,55,Feiss Fleece Trousers,2,25
10857,3,Sportwear,Sports…,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"913,1346","380,99","1294,13","258,83","38,51",35,02/06/2012,3,26,Bike Helmet,2,11
10384,3,Sportwear,Sports…,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"2015,9715","406,31","2422,28","0,00","66,07",28,05/11/2009,2,20,Tennis Suit,2,8
10444,4,Bath Clothes,Beachwear,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"37,7568","7,84","45,60","0,00","62,54",8,16/02/2010,9,35,LA. Shorts,2,16
10572,4,Bath Clothes,Beachwear,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"164,916","59,04","223,96","20,36","35,90",10,23/04/2011,3,32,Rossi Bikkini,2,14
10524,4,Bath Clothes,Beachwear,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"645,84","134,16","780,00","0,00","55,42",60,07/12/2009,3,43,Summer Shorts,2,20
10733,5,Ladies´Footwear,Ladies Shoes,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"1739,475","408,03","2147,50","0,00","45,37",25,14/12/2010,9,52,Small Crocodile Boots,2,24
10444,6,Men´s Footwear,Men Shoes,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"223,56","46,44","270,00","0,00","62,54",10,16/02/2010,9,17,TieBreak Tennis shoes,2,7
10875,6,Men´s Footwear,Men Shoes,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"452,3072","111,79","564,10","51,28","51,98",21,11/04/2012,9,47,Lundenhagen Boots,2,22
10837,6,Men´s Footwear,Men Shoes,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"956,7936","399,21","1356,00","271,20","25,42",40,21/11/2011,9,47,Lundenhagen Boots,2,22
10857,6,Men´s Footwear,Men Shoes,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"1073,394","447,86","1521,25","304,25","38,51",10,02/06/2012,3,29,Davenport,2,12
10733,7,Children´s wear,3-15 Years,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"282,1392","66,18","348,32","0,00","45,37",16,14/12/2010,9,14,Kool Sunglasses,2,6
10733,7,Children´s wear,3-15 Years,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"809,028","189,77","998,80","0,00","45,37",20,14/12/2010,9,28,RDL Suit,2,12
10924,7,Children´s wear,3-15 Years,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"1238,328","306,07","1544,40","140,40","31,99",30,08/01/2012,3,28,RDL Suit,2,12
10524,8,Babywear,0-3 Years,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"12,4034","2,58","14,98","0,00","55,42",2,07/12/2009,3,10,Sapporoo Gloves,2,4
10278,8,Babywear,0-3 Years,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"23,112","3,64","26,75","0,00","50,46",25,18/06/2009,2,73,Mehmet-Napp,2,17
10778,8,Babywear,0-3 Years,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"73,386","17,21","90,60","0,00","32,80",10,21/10/2011,9,41,Duck Shirt,2,19
10924,8,Babywear,0-3 Years,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"121,5396","30,04","151,58","13,78","31,99",20,08/01/2012,3,10,Sapporoo Gloves,2,4
10837,8,Babywear,0-3 Years,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"130,6066","17,47","148,08","0,00","25,42",6,21/11/2011,9,13,Aino Shoes,2,6
10524,8,Babywear,0-3 Years,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"225,63","46,87","272,50","0,00","55,42",10,07/12/2009,3,30,Baby Dark Lounge Suit,2,13
10444,8,Babywear,0-3 Years,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"228,2796","47,42","275,70","0,00","62,54",30,16/02/2010,9,41,Duck Shirt,2,19
10837,8,Babywear,0-3 Years,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"402,558","47,69","450,25","0,00","25,42",25,21/11/2011,9,40,Duck Trousers,2,19
10572,8,Babywear,0-3 Years,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"786,915","184,59","971,50","0,00","35,90",50,23/04/2011,3,40,Duck Trousers,2,19
10866,8,Babywear,0-3 Years,5,Urras Shop,Urra Gurra Aktersnurra,Luleå,SWE,Sweden,"849,8952","354,60","1204,50","240,90","46,54",40,07/02/2012,3,30,Baby Dark Lounge Suit,2,13
10848,1,Men´s Clothes,Fashion for Men,16,The sharped dressed man,Ian Wright,London,GBR,UK,"162,9936","21,81","184,80","0,00","64,28",30,28/09/2012,3,5,O-Man Underwear,2,2
